problema;modelo;ub_cmax;fl_ub_cmax;num_maquina;num_jobs;number_of_constraints;number_of_variables;best_bound;funcao_objetivo;number_of_var_values;has_hit_limit;mip_relative_gap;nb_iterations;nb_nodes_processed;nb_linear_nonzeros;status;time;fl_inteiro
ID020_M015_J020;manne;0;s/ ub;15;20;6000;3151;1085.7804878054624;1522.999999999998;1712;True;0.28707781496684665;69965745;385438;17700;time limit exceeded;3600.2563240528107;True 
ID020_M015_J020;minla_fav;0;s/ ub;15;20;6000;3151;1089.8589211618257;1481.0;1686;True;0.2641060626861228;90970031;724802;17700;time limit exceeded;3600.08833193779;True 
ID020_M015_J020;manne;0;s/ ub;15;20;6000;3151;nan;900.0;2003;False;nan;2002;0;17700;optimal;0.04505300521850586;False 
ID020_M015_J020;minla_fav;0;s/ ub;15;20;6000;3151;nan;900.0;2003;False;nan;2002;0;17700;optimal;0.11590790748596191;False 
ID021_M015_J020;manne;0;s/ ub;15;20;6000;3151;1044.5679846772687;1405.0000000000002;1762;True;0.2565352422225664;119589665;1617506;17700;time limit exceeded;3601.353376150131;True 
ID021_M015_J020;minla_fav;0;s/ ub;15;20;6000;3151;1074.1003540630234;1405.9999998498083;1688;True;0.23605949204993992;75244965;563383;17700;time limit exceeded;3600.088119983673;True 
ID021_M015_J020;manne;0;s/ ub;15;20;6000;3151;nan;920.0;1937;False;nan;1936;0;17700;optimal;0.05818486213684082;False 
ID021_M015_J020;minla_fav;0;s/ ub;15;20;6000;3151;nan;920.0;1937;False;nan;1936;0;17700;optimal;0.08414316177368164;False 
ID022_M015_J020;manne;0;s/ ub;15;20;6000;3151;1093.8735397439339;1446.000000000001;1637;True;0.24351760736932399;77931698;503108;17700;time limit exceeded;3600.011417865753;True 
ID022_M015_J020;minla_fav;0;s/ ub;15;20;6000;3151;1087.0;1453.9999999999998;1603;True;0.25240715268223834;63539959;325431;17700;time limit exceeded;3600.0611250400543;True 
ID022_M015_J020;manne;0;s/ ub;15;20;6000;3151;nan;928.0;1839;False;nan;1838;0;17700;optimal;0.05823397636413574;False 
ID022_M015_J020;minla_fav;0;s/ ub;15;20;6000;3151;nan;928.0;1839;False;nan;1838;0;17700;optimal;0.08296012878417969;False 
ID023_M020_J020;manne;0;s/ ub;20;20;8000;4201;1372.85370381624;1625.9999999990002;2086;True;0.1556865290177738;62742129;323910;23600;time limit exceeded;3600.021425008774;True 
ID023_M020_J020;minla_fav;0;s/ ub;20;20;8000;4201;1359.0;1625.0000000000007;2133;True;0.16369230769229798;64272661;389936;23600;time limit exceeded;3600.2651109695435;True 
ID023_M020_J020;manne;0;s/ ub;20;20;8000;4201;nan;1217.0;2182;False;nan;2181;0;23600;optimal;0.06314587593078613;False 
ID023_M020_J020;minla_fav;0;s/ ub;20;20;8000;4201;nan;1217.0;2182;False;nan;2181;0;23600;optimal;0.11785507202148438;False 
